Campaign,Labels,Campaign Daily Budget,Networks,Languages,Bid Strategy Type,Bid Strategy Name,Enhanced CPC,Viewable CPM,Bid Modifier,Start Date,End Date,Ad Schedule,Campaign Type,DSA Website,DSA Language,Tracking template,Custom parameters,Ad Group,Max CPC,Display Network Max CPC,Max CPM,CPA Bid,Max CPC Multiplier,Display Network Max CPC Multiplier,Max CPM Multiplier,Display Network Custom Bid Type,Ad Group Type,Flexible Reach,Headline,Description Line 1,Description Line 2,Display URL,Destination URL,Final URL,Final mobile URL,Device Preference,ID,Location,Keyword,Criterion Type,First page bid,Top of page bid,Quality score,Campaign Status,Ad Group Status,Status,Approval Status,Comment
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance quotes,Phrase,0.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability policy,Phrase,3.22,4.73,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability coverage,Phrase,1.62,2.88,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance brokers,Phrase,0.8,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance broker,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance agencies,Phrase,0.95,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance quote,Phrase,0.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers policy,Phrase,0.6,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance cost,Phrase,4.16,6.27,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance quote,Phrase,0.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability policies,Phrase,0.5,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability policy cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance agencies,Phrase,0.95,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(10mi:42.336014:-71.045934),,,,,,Active,,Active,,
Commercial Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amica phone number customer service,Campaign Negative Exact,,,,Active,,Active,,
Commercial Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sale,Campaign Negative Broad,,,,Active,,Active,,
Commercial Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,for sale,Campaign Negative Broad,,,,Active,,Active,,
Commercial Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geico,Campaign Negative Broad,,,,Active,,Active,,
Commercial Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metlife,Campaign Negative Broad,,,,Active,,Active,,
Commercial Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer service,Campaign Negative Broad,,,,Active,,Active,,
Commercial Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phone number,Campaign Negative Broad,,,,Active,,Active,,
Misc Coverage,,16,Search Partners,en,Manual Cpc,,Enabled,Disabled,,8/27/15,[],[],Search Network only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,,,,,,,,,,,Lighthouse Insurance,General Liability Coverage.,Save Money with Competitive Rates.,lighthouseins.net/liability,,http://info.lighthouseins.net/general-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,,,,,,,,,,,Lighthouse Insurance,General Liability Coverage.,Call Today for a Policy Review!,lighthouseins.net/liability,,http://info.lighthouseins.net/general-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,,,,,,,,,,,Lighthouse Insurance,General Liability Coverage.,Lighthouse Insurance Agency.,lighthouseins.net/liability,,http://info.lighthouseins.net/general-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,,,,,,,,,,,{KeyWord:Lighthouse Insurance},General Liability Coverage.,Lighthouse Insurance Agency.,lighthouseins.net/liability,,http://info.lighthouseins.net/general-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,,,,,,,,,,,Lighthouse Insurance,General Liability Coverage.,Call Today to Speak with an Agent,lighthouseins.net/liability,,http://info.lighthouseins.net/general-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,,,,,,,,,,,,,,,,,,,,,average dollar coverage on a coop board policy in ny,Negative Exact,,,,Active,Active,Active,,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance agencies,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance policies,Phrase,11.36,14.91,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance cost,Phrase,6.3,22.7,5,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability policies,Phrase,5.73,10.68,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability coverage cost,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance,Phrase,6.91,14.37,7,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability coverage,Phrase,7.18,12.28,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance quotes,Phrase,7.5,17.36,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance coverage,Phrase,8.17,15.2,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance broker,Phrase,11.41,22.64,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance agency,Phrase,2.83,11.07,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance quote,Phrase,8.5,21.04,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability policy,Phrase,4.38,8.54,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance brokers,Phrase,6.48,16.94,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability insurance policy,Phrase,8.14,15.31,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,,,,,,general liability policy cost,Phrase,0.71,2,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,General Liability,12,,,,,,,,,,,,,,,http://info.lighthouseins.net/general-liability/,,,,,liablity insurance for job,Phrase,2.5,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,,,,,,,,,,,Lighthouse Insurance,Errors and Omissions Coverage.,Call Today to get a Quote!,lighthouseins.net,,http://info.lighthouseins.net/errors-and-omissions/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Errors and Omissions Insurance.,Lighthouse Insurance Agency.,lighthouseins.net,,http://info.lighthouseins.net/errors-and-omissions/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,,,,,,,,,,,Lighthouse Insurance,Errors and Omissions Insurance.,Call Today to Speak with an Agent.,lighthouseins.net,,http://info.lighthouseins.net/errors-and-omissions/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,,,,,,,,,,,Lighthouse Insurance,Errors and Omissions Insurance.,Call Today for a Policy Review!,lighthouseins.net,,http://info.lighthouseins.net/errors-and-omissions/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,,,,,,,,,,,Lighthouse Insurance,Errors and Omissions Coverage.,Save Money with Low Premiums.,lighthouseins.net,,http://info.lighthouseins.net/errors-and-omissions/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance,Phrase,9.98,22.4,5,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions policy,Phrase,4.46,10.96,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance broker,Phrase,5.07,16.49,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance coverage,Phrase,5.19,12.58,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance agencies,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance cost,Phrase,3.13,10.61,5,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance agency,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions policies,Phrase,0.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions coverage cost,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions policy cost,Phrase,1.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions coverage,Phrase,3.68,11.08,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance policy,Phrase,5.52,15.47,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance quote,Phrase,3.94,13.06,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance quotes,Phrase,4.31,13.49,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance policies,Phrase,3.75,8.43,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Errors and Omissions,12,,,,,,,,,,,,,,,,,,,,errors and omissions insurance brokers,Phrase,4.59,13.27,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,,,,,,,,,,,Lighthouse Insurance,Liquor Liability Insurance Coverage,Call Today for a Policy Review!,lighthouseins.net/liquor,,http://info.lighthouseins.net/liquor-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Liquor Liability Insurance Coverage,Lighthouse Insurance Agency.,lighthouseins.net/liquor,,http://info.lighthouseins.net/liquor-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,,,,,,,,,,,Liquor Liability Coverage,Liquor Liability Insurance Coverage,Call Today for Competitive Rates.,lighthouseins.net/liquor,,http://info.lighthouseins.net/liquor-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,,,,,,,,,,,Liquor Liability Coverage,Liquor Liability Insurance Policies,From Lighthouse Solutions.,lighthouseins.net/liquor,,http://info.lighthouseins.net/liquor-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,,,,,,,,,,,Lighthouse Insurance,Business Insurance Specialists,Provide Liquor Liability Coverage.,lighthouseins.net/liquor,,http://info.lighthouseins.net/liquor-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Insurance Coverage,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Insurance,Phrase,2.77,10.68,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Insurance Broker,Phrase,0.6,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Insurance Cost,Phrase,0.71,3.57,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Coverage Cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Insurance Policies,Phrase,0.95,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Coverage,Phrase,4.89,4.89,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Insurance Agencies,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Insurance Agency,Phrase,1.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Insurance Brokers,Phrase,0.6,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Insurance Quote,Phrase,1.46,3.99,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Liquor Liability,12,,,,,,,,,,,,,,,,,,,,Liquor Liability Insurance Policy,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Removed,,,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,,,,,,,,,,,Master Policy Insurance,Insurance for Condo Associations.,Call for Master Policy Coverage.,lighthouseins.net/masterpolicy,,http://info.lighthouseins.net/master-policy/,,All,,,,,,,,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,,,,,,,,,,,Lighthouse Insurance,Master Policy Insurance Coverage,Protecting Condo Associations.,lighthouseins.net/masterpolicy,,http://info.lighthouseins.net/master-policy/,,All,,,,,,,,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,,,,,,,,,,,Master Policy Coverage,Condo Association Insurance.,Get Master Policy Coverage Today!,lighthouseins.net/masterpolicy,,http://info.lighthouseins.net/master-policy/,,All,,,,,,,,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Master Policy Insurance Quote.,Lighthouse Insurance Agency.,lighthouseins.net/masterpolicy,,http://info.lighthouseins.net/master-policy/,,All,,,,,,,,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,,,,,,,,,,,Lighthouse Insurance,Master Policy Insurance Coverage,For Condo Associations.,lighthouseins.net/masterpolicy,,http://info.lighthouseins.net/master-policy/,,All,,,,,,,,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,,,,,,,,,,,,,,,,,,,,,geico condo insurance master policy,Negative Exact,,,,Active,Removed,Active,,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,12,,,,,,,,,,,,,,,,,,,,master insurance policy,Phrase,0.73,2.42,6,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,12,,,,,,,,,,,,,,,,,,,,Master Policy Insurance,Phrase,2.17,3.7,6,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,12,,,,,,,,,,,,,,,,,,,,master policy insurance,Phrase,0.62,1.9,6,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,12,,,,,,,,,,,,,,,,,,,,master policy,Phrase,5.53,12.5,6,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,12,,,,,,,,,,,,,,,,,,,,condo master insurance policy,Phrase,1.38,4.23,6,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,12,,,,,,,,,,,,,,,,,,,,master policy condo,Phrase,0.26,1.09,6,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Master Policy,12,,,,,,,,,,,,,,,,,,,,Master Policy Insurance Brokers,Phrase,2.17,3.7,6,Active,Removed,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,,,,,,,,,,,Workers' Comp Insurance,Protecting Businesses and Employees,Lighthouse Insurance Agency.,lighthouseins.net/workerscomp,,http://info.lighthouseins.net/workers-comp/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Workers' Comp Insurance Coverage.,Lighthouse Insurance Agency.,lighthouseins.net/workerscomp,,http://info.lighthouseins.net/workers-comp/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,,,,,,,,,,,Workers' Comp Coverage,Protection for Workplace Accidents.,Lighthouse Insurance Agency.,lighthouseins.net/workerscomp,,http://info.lighthouseins.net/workers-comp/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,,,,,,,,,,,Lighthouse Insurance,Business Insurance Specialists.,Offering Workers' Comp Coverage.,lighthouseins.net/workerscomp,,http://info.lighthouseins.net/workers-comp/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,,,,,,,,,,,Workers' Comp Insurance,Insurance for Workplace Accidents.,Call for Workers' Comp Coverage!,lighthouseins.net/workerscomp,,http://info.lighthouseins.net/workers-comp/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,,,,,,,,,,,,,,,,,,,,,gallagher workers comp,Negative Exact,,,,Active,Active,Active,,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance quote,Phrase,5.47,11.57,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance quote,Phrase,5,9.76,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance quote,Phrase,3.25,11.14,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance policies,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance agencies,Phrase,12.53,15.45,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,worker's compensation insurance policies,Phrase,1.5,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,worker's compensation insurance policy,Phrase,2,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp policy,Phrase,6.89,18.2,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance cost,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation insurance quotes,Phrase,6.2,13.91,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation insurance policy,Phrase,4.78,9.99,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation insurance policies,Phrase,4.21,8.36,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp coverage,Phrase,0.29,1.66,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance policies,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp coverage,Phrase,4.47,8.32,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp policy,Phrase,5.29,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance policy,Phrase,3.22,8.43,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp policies,Phrase,0.42,1.64,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,worker's compensation coverage,Phrase,4.93,10.17,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance brokers,Phrase,5.71,12.53,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance policies,Phrase,5.26,9.99,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation policy,Phrase,0.65,3.66,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation policies,Phrase,1.94,1.94,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp policy cost,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp coverage cost,Phrase,1.5,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation insurance brokers,Phrase,6.35,12,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance broker,Phrase,7.04,12.27,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance quotes,Phrase,6.72,12.53,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation insurance coverage,Phrase,6.27,11.33,6,Active,Active,Active,Approved,
